country,date,GNC,n_ports,mean_NC,mean_observations_per_port,total_observations
Japan,2021-12-18,-0.011890465527088523,1,7983.0,2.0,2
Japan,2021-12-23,0.017523329406317602,1,8714.0,2.0,2
Japan,2021-12-28,-0.02193080260294238,1,7809.0,2.0,2
Japan,2022-01-02,-0.45344665532083683,1,809.0,1.0,1
Japan,2022-01-12,0.23334990796221167,1,8344.0,2.0,2
Japan,2022-01-22,0.010329702667072204,1,9252.0,2.0,2
Japan,2022-01-27,-0.5868232613718044,1,492.0,1.0,1
Japan,2022-02-01,0.5675730694871822,1,8403.0,2.0,2
Japan,2022-02-06,-0.012446496562980159,1,7896.0,2.0,2
Japan,2022-02-11,0.00445854405991355,1,8074.0,2.0,2
Japan,2022-02-16,-0.0282337356411837,1,7011.0,2.0,2
Japan,2022-02-21,-0.014521193657253661,1,6520.0,2.0,2
Japan,2022-02-26,0.04521680184070469,1,8174.0,2.0,2
Japan,2022-03-03,0.02343151024510206,1,9190.0,2.0,2
Japan,2022-03-23,-0.007721137582794935,1,7875.0,2.0,2
Japan,2022-03-28,-0.04160407794799781,1,6396.0,2.0,2
Japan,2022-04-02,0.024236431586605534,1,7220.0,2.0,2
Japan,2022-04-12,0.000331858711643207,1,7244.0,2.0,2
Japan,2022-04-22,-0.004186362831042345,1,6947.0,2.0,2
Japan,2022-05-22,-0.0010974727469276857,1,6722.0,1.0,1
Japan,2022-06-01,-0.24675046474564546,1,570.0,1.0,1
Japan,2022-06-26,0.10275421397450984,1,7439.0,2.0,2
Japan,2022-07-01,0.011974626331050685,1,7898.0,2.0,2
Japan,2022-07-11,-0.259085820696259,1,592.0,1.0,1
Japan,2022-07-21,0.22520027833502745,1,5628.0,1.0,1
Japan,2022-07-31,0.01780777862357592,1,6725.0,1.0,1
Japan,2022-08-10,0.0010502278321784075,1,6796.0,2.0,2
Japan,2022-09-04,-0.00564171709155751,1,5902.0,1.0,1
Japan,2022-09-14,-0.008427337709422566,1,5425.0,1.0,1
Japan,2022-10-04,-0.11526769497810893,1,541.0,1.0,1
Japan,2022-10-29,0.10540354181867247,1,7544.0,2.0,2
Japan,2022-11-03,0.01528122343076781,1,8143.0,2.0,2
Japan,2022-11-18,-0.00614475378200711,1,7426.0,2.0,2
Japan,2022-12-03,0.008619828120497174,1,8451.0,2.0,2
Japan,2022-12-08,-0.01996812036264899,1,7648.0,2.0,2
Japan,2022-12-18,-0.003134386732598848,1,7412.0,2.0,2
Japan,2022-12-23,0.018418308669591,1,8127.0,2.0,2
Japan,2023-01-02,-0.009492880796831749,1,7391.0,2.0,2
Japan,2023-01-07,0.01996772011467769,1,8167.0,2.0,2
Japan,2023-02-06,-0.004016014599283757,1,7240.0,2.0,2
Japan,2023-02-11,0.0004690627796748004,1,7257.0,2.0,2
Japan,2023-02-16,0.007359142114396988,1,7529.0,2.0,2
Japan,2023-02-21,-0.03308748119635503,1,6381.0,2.0,2
Japan,2023-02-26,0.0463203294048391,1,8044.0,2.0,2
Japan,2023-03-08,-0.003930027872529962,1,7734.0,2.0,2
Japan,2023-04-17,-0.0018198987266186961,1,7191.0,2.0,2
Japan,2023-04-27,-0.01909527747467532,1,5941.0,2.0,2
Japan,2023-05-02,0.02383694694898004,1,6693.0,2.0,2
Japan,2023-05-17,-0.0024551364378933016,1,6451.0,2.0,2
Japan,2023-05-22,-0.02373883242473269,1,5729.0,1.0,1
Japan,2023-05-27,0.019350629435132306,1,6311.0,2.0,2
Japan,2023-07-11,-1.0566077806907339e-05,1,6308.0,2.0,2
Japan,2023-07-16,0.014991374688706215,1,6799.0,2.0,2
Japan,2023-07-26,0.00730147771828662,1,7314.0,2.0,2
Japan,2023-07-31,-0.025452355922185532,1,6440.0,2.0,2
Japan,2023-08-05,-0.001746735993750903,1,6384.0,2.0,2
Japan,2023-08-10,-0.0578708627288286,1,4780.0,1.0,1
Japan,2023-08-20,0.017303871581161978,1,5683.0,1.0,1
Japan,2023-08-30,1.7594791986930147e-05,1,5684.0,1.0,1
Japan,2023-09-19,6.153846930665453e-05,1,5691.0,1.0,1
Japan,2023-10-19,0.0060617623621176024,1,6826.0,2.0,2
Japan,2023-10-24,-0.5381534150760835,1,463.0,1.0,1
Japan,2023-11-03,0.2749925636239352,1,7242.0,2.0,2
Japan,2023-11-08,-0.018868812565806792,1,6590.0,2.0,2
Japan,2023-11-28,0.0034870600211268864,1,7066.0,2.0,2
Japan,2023-12-03,-0.03931498675741949,1,5805.0,1.0,1
Japan,2023-12-08,0.03752380270470503,1,7003.0,2.0,2
Japan,2023-12-13,0.008908977204932712,1,7322.0,2.0,2
Japan,2023-12-18,0.01718591512562,1,7979.0,2.0,2
Japan,2023-12-23,-0.015201798832676161,1,7395.0,2.0,2
Japan,2023-12-28,-0.09757541682190123,1,4540.0,1.0,1
Japan,2024-01-12,0.03838146735849944,1,8074.0,2.0,2
Japan,2024-01-17,0.005256062435728026,1,8289.0,2.0,2
Japan,2024-01-22,0.025304951676084996,1,9407.0,2.0,2
Japan,2024-01-27,-0.012818428949969273,1,8823.0,2.0,2
Japan,2024-02-01,-0.040489587182813126,1,7206.0,2.0,2
Japan,2024-02-16,0.013602229347331019,1,8837.0,2.0,2
Japan,2024-02-26,-0.0029396995710882835,1,8581.0,2.0,2
Japan,2024-03-17,-0.002283011737141916,1,8198.0,2.0,2
Japan,2024-03-22,0.004415403406924767,1,8381.0,2.0,2
Japan,2024-03-27,-0.018775878764081,1,7630.0,2.0,2
Japan,2024-04-11,0.0021747131187603705,1,7883.0,2.0,2
Japan,2024-04-26,-0.0068241848182787855,1,7116.0,2.0,2
Japan,2024-05-11,-0.0043750576626031545,1,6664.0,2.0,2
Japan,2024-05-21,-0.006078407330365821,1,6271.0,2.0,2
Japan,2024-05-26,0.02259396529484583,1,7021.0,2.0,2
Japan,2024-06-05,-0.017378382996008135,1,5901.0,1.0,1
Japan,2024-06-15,0.027398936379697147,1,7761.0,2.0,2
Japan,2024-07-05,-0.008857759032483514,1,6501.0,2.0,2
Japan,2024-07-20,-0.002550344947073668,1,6257.0,2.0,2
Japan,2024-07-25,0.0005426545504519708,1,6274.0,2.0,2
Japan,2024-08-04,0.0053832306174221856,1,6621.0,2.0,2
Japan,2024-08-14,-0.005399170682810173,1,6273.0,2.0,2
Japan,2024-09-08,0.003949557127974259,1,6924.0,2.0,2
Japan,2024-09-18,-0.004928855524338083,1,6591.0,2.0,2
Japan,2024-10-13,0.004538999120257827,1,7383.0,2.0,2
Japan,2024-11-07,-0.10551356221411616,1,528.0,1.0,1
Japan,2024-11-17,0.27199737813373925,1,8015.0,2.0,2
Japan,2024-11-22,-0.01548106139882357,1,7418.0,2.0,2
Japan,2024-11-27,0.01724493843023609,1,8086.0,2.0,2
Japan,2024-12-07,0.004296661378300292,1,8441.0,2.0,2
Japan,2024-12-12,-0.011282606303673504,1,7978.0,2.0,2
Japan,2024-12-17,-0.01137270572437643,1,7537.0,2.0,2
Japan,2024-12-22,0.03839210076124324,1,9132.0,2.0,2
Japan,2024-12-27,-0.05047888361110857,1,7095.0,2.0,2
Japan,2025-01-01,-0.013105123689359389,1,6645.0,2.0,2
Japan,2025-01-11,0.02846300155977861,1,8833.0,2.0,2
Japan,2025-01-26,0.0038348760639291156,1,9356.0,2.0,2
Japan,2025-01-31,-0.03229264572309809,1,7961.0,2.0,2
Japan,2025-02-05,0.021421000991744776,1,8861.0,2.0,2
Japan,2025-02-10,-0.017072193263781444,1,8136.0,2.0,2
Japan,2025-02-15,0.008682900255029224,1,8497.0,2.0,2
Japan,2025-02-20,-0.020375033639328778,1,7674.0,2.0,2
Japan,2025-02-25,-0.004667010260767057,1,7497.0,2.0,2
Japan,2025-03-02,0.0056549233574639144,1,7712.0,1.0,1
Japan,2025-03-07,0.0016786204809122296,1,7777.0,2.0,2
Japan,2025-03-22,0.003952329033079968,1,8252.0,2.0,2
Japan,2025-04-16,-0.005856996201619893,1,7128.0,2.0,2
Japan,2025-04-21,-0.000815352222251775,1,7099.0,2.0,2
Japan,2025-05-08,-0.000524358951878621,1,7036.0,2.0,2
Japan,2025-05-11,0.023590867322628977,1,7552.0,2.0,2
Japan,2025-05-21,-0.008638560980273092,1,6927.0,2.0,2
Japan,2025-06-05,-0.00018311058373576827,1,6908.0,2.0,2
Japan,2025-06-17,0.0008521233125485436,1,6979.0,2.0,2
Japan,2025-06-20,-0.014595884162153183,1,6680.0,2.0,2
Japan,2025-06-30,-0.005003345170123019,1,6354.0,2.0,2
Japan,2025-07-07,-0.028714714260145664,1,5197.0,1.0,1
Japan,2025-07-10,-0.003676152186410301,1,5140.0,1.0,1
Japan,2025-07-20,0.028500339070883916,1,6835.0,2.0,2
Japan,2025-07-25,-0.006603812296677702,1,6613.0,2.0,2
Japan,2025-08-04,-0.003133415617043589,1,6409.0,2.0,2
Japan,2025-08-19,-0.021202948979727056,1,4663.0,1.0,1
Japan,2025-08-24,0.07456841381960011,1,6770.0,2.0,2
Japan,2025-08-29,-0.5017043113506812,1,551.0,1.0,1
Japan,2025-09-03,0.5214098657645774,1,7471.0,2.0,2
Japan,2025-09-08,-0.01926291314136641,1,6785.0,2.0,2
Japan,2025-09-25,-0.005095464400669873,1,6222.0,2.0,2
Japan,2025-10-08,0.008555818085401921,1,6954.0,2.0,2
Japan,2025-11-07,-0.0003566127213472825,1,6880.0,2.0,2
Japan,2025-11-14,0.002979509039222553,1,7025.0,2.0,2
Japan,2025-11-17,-0.017735197262922497,1,6661.0,2.0,2
Japan,2025-11-22,0.018594730066129016,1,7310.0,2.0,2
Japan,2025-11-27,0.002501392040455386,1,7402.0,2.0,2
Japan,2025-12-04,-0.006616310322178164,1,7067.0,2.0,2
Japan,2025-12-07,0.048058562253500504,1,8163.0,2.0,2
Japan,2025-12-12,0.008959581911790337,1,8537.0,2.0,2
Japan,2025-12-17,-0.019524089724716732,1,7743.0,2.0,2
Japan,2026-01-01,-0.006184611825726213,1,7057.0,2.0,2
Japan,2026-01-06,0.017284154462281976,1,7694.0,2.0,2
Japan,2026-01-16,0.0015220208684329605,1,7812.0,2.0,2
Japan,2026-01-26,-0.003252530754569172,1,7562.0,2.0,2
Japan,2026-01-31,0.033166532147667384,1,8926.0,2.0,2
Japan,2026-02-10,-0.01421791568024915,1,7743.0,2.0,2
Japan,2026-02-15,0.14610765343647358,1,16076.0,4.0,4
Japan,2026-03-07,-0.04157800974397761,1,6999.0,2.0,2
Japan,2026-03-12,0.0029218305626987017,1,7102.0,2.0,2
Kina,2017-01-05,0.05948391784568704,1,20375.0,2.0,2
Kina,2017-01-12,0.03318901578039472,1,9450.0,2.0,2
Kina,2017-01-25,0.02783157485611616,1,35550.0,6.0,6
Kina,2017-01-26,-0.0047380770042876105,1,53049.0,6.0,6
Kina,2017-01-29,-0.18832158625870518,1,30152.0,5.0,5
Kina,2017-02-04,-0.019666871252635155,1,29203.0,5.0,5
Kina,2017-02-11,-0.012824939370947662,4,14171.0,2.75,11
Kina,2017-02-14,0.05145590524803271,2,17545.5,2.5,5
Kina,2017-02-15,0.04045646572682524,1,59980.0,6.0,6
Kina,2017-02-18,-0.1341761409520683,2,28946.5,2.5,5
Kina,2017-02-21,-0.011007068345262935,2,19027.5,4.5,9
Kina,2017-02-25,0.11499772615164616,1,60741.0,6.0,6
Kina,2017-02-28,-0.08791459766506002,2,22255.5,4.0,8
Kina,2017-03-03,0.006179214253544247,2,25978.5,4.0,8
Kina,2017-03-06,-0.02756245470739227,1,24739.0,4.0,4
Kina,2017-03-07,0.03453506603546691,2,46569.0,7.0,14
Kina,2017-03-10,-0.017599712239880105,1,29693.0,2.0,2
Kina,2017-03-13,-0.002071873474830521,3,6000.666666666667,1.3333333333333333,4
Kina,2017-03-23,-0.023864665978728786,1,21773.0,7.0,7
Kina,2017-03-26,-0.0370946440755783,1,11781.0,1.0,1
Kina,2017-03-27,-0.000754544233681953,2,45720.0,7.0,14
Kina,2017-03-30,0.0015985186540041138,1,22018.0,2.0,2
Kina,2017-04-01,0.03346861509493139,1,5024.0,3.0,3
Kina,2017-04-02,0.011365900039716886,7,9694.285714285714,2.0,14
Kina,2017-04-08,-0.2943590759706168,1,640.0,1.0,1
Kina,2017-04-09,-0.00883643973095895,2,16757.0,1.5,3
Kina,2017-04-12,0.032748391608244456,2,16846.5,4.0,8
Kina,2017-04-14,-0.061562159788747906,1,27697.0,2.0,2
Kina,2017-04-15,-0.02910903892815347,1,10855.0,1.0,1
Kina,2017-04-17,0.04200111430088423,2,18981.0,3.5,7
Kina,2017-04-19,-0.07226772340765045,2,29153.0,3.0,6
Kina,2017-04-22,0.0024069554460369666,6,8748.166666666666,2.1666666666666665,13
Kina,2017-04-24,-0.008002140514943967,1,28203.0,2.0,2
Kina,2017-04-27,0.0007232034841752129,2,15416.5,4.0,8
Kina,2017-04-29,-0.0044549080113970956,7,15197.857142857143,2.5714285714285716,18
Kina,2017-05-05,-0.009718975414033826,2,2848.5,1.0,2
Kina,2017-05-06,-0.06450389847028225,1,22840.0,2.0,2
Kina,2017-05-07,0.010420937162134014,2,15004.5,4.0,8
Kina,2017-05-12,-0.14896818615408638,6,3867.0,1.1666666666666667,7
Kina,2017-05-15,0.010124628699618726,1,19545.0,3.0,3
Kina,2017-05-17,0.44227277502272594,2,16094.0,4.0,8
Kina,2017-05-19,-0.08997422303965523,6,6450.0,1.3333333333333333,8
Kina,2017-05-24,0.0827409298734814,1,27420.0,2.0,2
Kina,2017-05-25,0.052800696708906816,2,17222.0,2.0,4
Kina,2017-05-26,0.2328179563634993,2,37317.0,5.0,10
Kina,2017-05-27,0.004665439283608949,2,15632.0,4.0,8
Kina,2017-05-29,-0.25927623626649304,2,23817.0,2.5,5
Kina,2017-06-01,0.04759625081857084,5,10115.4,2.4,12
Kina,2017-06-03,-0.690240837927437,1,7376.0,1.0,1
Kina,2017-06-04,0.048333951672739774,1,31327.0,4.0,4
Kina,2017-06-08,0.031011410856027155,5,11450.0,1.8,9
Kina,2017-06-11,-0.26840045564430215,2,1591.5,2.5,5
Kina,2017-06-13,1.1167564014258051,1,29379.0,2.0,2
Kina,2017-06-14,-0.008911750019341368,1,28656.0,4.0,4
Kina,2017-06-15,0.006626206342154805,1,20271.0,6.0,6
Kina,2017-06-16,0.42544876599442966,2,16455.0,4.0,8
Kina,2017-06-18,-0.4391215499263401,1,12718.0,1.0,1
Kina,2017-06-21,-0.006111635218801067,5,6519.8,1.6,8
Kina,2017-06-26,-0.3062346051188256,2,1403.0,1.0,2
Kina,2017-06-27,0.0025367605499586276,1,784.0,1.0,1
Kina,2017-06-28,-0.0029017514507363746,1,12567.0,2.0,2
Kina,2017-06-29,-0.042846228515714034,2,8022.0,2.0,4
Kina,2017-06-30,-0.014493702653225572,1,22292.0,2.0,2
Kina,2017-07-05,-0.19614727536669113,2,13608.5,4.5,9
Kina,2017-07-09,0.16269636462516485,2,16097.0,2.5,5
Kina,2017-07-10,-0.03946097440092213,1,2462.0,1.0,1
Kina,2017-07-11,0.06195361577546383,6,11964.833333333334,1.8333333333333333,11
Kina,2017-07-12,0.011169636347696492,1,927.0,1.0,1
Kina,2017-07-13,-0.042323631968119016,5,9694.6,2.2,11
Kina,2017-07-14,-0.2103214979730794,3,15397.666666666666,2.0,6
Kina,2017-07-15,1.3688267689234337,1,53892.0,6.0,6
Kina,2017-07-18,-0.37540176101253425,3,5938.0,1.6666666666666667,5
Kina,2017-07-20,0.6184324076269063,2,24001.5,3.5,7
Kina,2017-07-21,-0.03114184620332967,2,7836.5,1.0,2
Kina,2017-07-23,0.16713538859169264,2,27815.5,3.0,6
Kina,2017-07-25,0.1729565464507358,2,40405.5,5.5,11
Kina,2017-07-26,0.03747552994889142,3,17114.666666666668,2.6666666666666665,8
Kina,2017-07-28,-0.7909388378006147,1,4680.0,2.0,2
Kina,2017-07-29,0.10540920897001799,2,16259.5,2.0,4
Kina,2017-07-30,-0.015168528994524332,2,4289.0,1.5,3
Kina,2017-07-31,0.008111222679791119,1,8788.0,1.0,1
Kina,2017-08-02,0.04778529663824512,1,4223.0,2.0,2
Kina,2017-08-04,0.9870799778675705,1,30408.0,5.0,5
Kina,2017-08-05,-0.07100157226012932,2,12212.0,1.0,2
Kina,2017-08-06,-0.2675455943736867,1,756.0,1.0,1
Kina,2017-08-07,0.11669960462660689,4,12064.25,2.0,8
Kina,2017-08-08,-0.009937187428800365,2,21824.0,3.0,6
Kina,2017-08-09,-0.44192521954484254,2,3883.0,1.0,2
Kina,2017-08-10,0.01150157069784677,1,2600.0,1.0,1
Kina,2017-08-13,0.0095653620057492,2,15609.5,2.5,5
Kina,2017-08-14,0.7527092866106819,1,25602.0,2.0,2
Kina,2017-08-15,0.05599558001450422,1,15989.0,1.0,1
Kina,2017-08-18,-0.3235597043885914,2,10496.5,1.5,3
Kina,2017-08-19,0.11925311537733947,1,46476.0,6.0,6
Kina,2017-08-22,-0.38944649923301833,2,6107.0,1.5,3
Kina,2017-08-24,1.2780527869976916,1,52122.0,6.0,6
Kina,2017-08-25,-0.039637926415492845,4,4605.25,1.5,6
Kina,2017-08-27,0.3257964595139962,3,17545.0,2.0,6
Kina,2017-08-29,0.15361755151712617,2,29274.0,5.0,10
Kina,2017-09-01,-0.00940741478796744,2,25934.0,3.0,6
Kina,2017-09-02,-0.015800754356855014,2,2021.5,1.0,2
Kina,2017-09-03,0.0524345319810894,1,3282.0,1.0,1
Kina,2017-09-07,0.47945528835008666,1,32309.0,4.0,4
Kina,2017-09-11,-0.0013605310743604992,3,13875.0,2.0,6
Kina,2017-09-12,-0.077512711648541,2,14882.5,2.5,5
Kina,2017-09-13,0.06864073349816187,1,55058.0,6.0,6
Kina,2017-09-14,0.027904493073486445,3,13637.333333333334,3.0,9
Kina,2017-09-16,-0.17175290230245363,5,11545.4,2.2,11
Kina,2017-09-17,0.1960501571267253,4,15622.5,2.75,11
Kina,2017-09-18,0.37570894418786227,2,24567.0,4.5,9
Kina,2017-09-19,-0.2059410437647434,2,5403.0,2.0,4
Kina,2017-09-21,0.6674315272836671,1,30430.0,2.0,2
Kina,2017-09-22,0.010513196653147715,1,34760.0,4.0,4
Kina,2017-09-27,-0.19334197287877047,2,15464.5,2.5,5
Kina,2017-09-28,0.018829080466440617,1,5255.0,3.0,3
Kina,2017-09-29,0.005689578735221221,3,6470.666666666667,1.3333333333333333,4
Kina,2017-10-01,-0.026899518884042344,2,14772.5,3.0,6
Kina,2017-10-04,-0.012455847786866769,1,8170.0,1.0,1
Kina,2017-10-06,-0.13743658841711057,3,4475.333333333333,1.3333333333333333,4
Kina,2017-10-07,-0.41690332627594007,1,0.0,1.0,1
Kina,2017-10-08,0.07271848543862693,2,30670.5,5.0,10
Kina,2017-10-09,0.29230619126604207,1,18821.0,1.0,1
Kina,2017-10-12,0.3060102874755708,2,8501.5,1.5,3
Kina,2017-10-13,-0.015353679711593671,1,4174.0,3.0,3
Kina,2017-10-14,-0.18549566215923444,1,427.0,1.0,1
Kina,2017-10-19,-1.2113568026457249,1,0.0,1.0,1
Kina,2017-10-20,-0.22835394186302707,1,844.0,1.0,1
Kina,2017-10-21,1.725221546961978,3,21984.333333333332,3.3333333333333335,10
Kina,2017-10-22,0.14516680901626558,3,22796.333333333332,3.0,9
Kina,2017-10-24,-0.05085290759153055,7,11046.57142857143,2.0,14
Kina,2017-10-25,0.056586293938636525,1,1120.0,1.0,1
Kina,2017-10-26,-0.10147207392365215,2,11201.5,3.5,7
Kina,2017-10-27,0.10645143138885187,3,21186.666666666668,4.0,12
Kina,2017-10-28,0.8156605429068335,1,38299.0,4.0,4
Kina,2017-10-29,-0.24219881259860668,3,8924.333333333334,2.3333333333333335,7
Kina,2017-10-30,-0.008760524531678549,1,1072.0,1.0,1
Kina,2017-10-31,-0.03004600805818772,7,8654.42857142857,2.0,14
Kina,2017-11-01,0.008140170808445008,4,16626.75,3.5,14
Kina,2017-11-02,0.011504790545796109,2,17210.5,4.0,8
Kina,2017-11-03,0.19190920601851466,5,14084.6,2.4,12
Kina,2017-11-05,-0.03820319810922612,1,29924.0,2.0,2
Kina,2017-11-06,-0.8864570099378444,2,1532.5,1.0,2
Kina,2017-11-08,0.007038708704752351,6,10157.833333333334,2.1666666666666665,13
Kina,2017-11-10,-0.16385492637594293,3,13751.333333333334,1.6666666666666667,5
Kina,2017-11-11,0.4356387621721531,1,27065.0,4.0,4
Kina,2017-11-12,0.08073357395846444,1,29645.0,4.0,4
Kina,2017-11-13,0.005739699555195837,3,11815.333333333334,3.0,9
Kina,2017-11-15,0.01982099741271425,5,17712.0,2.2,11
Kina,2017-11-16,0.35066011262667046,3,29090.333333333332,3.6666666666666665,11
Kina,2017-11-20,-0.003551049156987762,4,12529.0,1.5,6
Kina,2017-11-21,-0.24087577993175055,2,2887.5,1.0,2
Kina,2017-11-23,0.031198286289691762,4,12851.5,2.75,11
Kina,2017-11-25,-0.17886706172257522,2,16087.0,1.5,3
Kina,2017-11-27,0.6698752060779717,2,16859.5,3.0,6
Kina,2017-11-28,-0.2891615213405118,2,4488.0,1.5,3
Kina,2017-11-29,-0.675776887465017,1,1069.0,1.0,1
Kina,2017-11-30,0.2765892327000923,3,15330.666666666666,1.6666666666666667,5
Kina,2017-12-01,0.0697270058129019,3,26250.333333333332,4.0,12
Kina,2017-12-02,0.5517165699069935,1,5595.0,3.0,3
Kina,2017-12-04,-0.9048061280359478,1,916.0,1.0,1
Kina,2017-12-05,-0.005482646031055738,5,17826.2,2.6,13
Kina,2017-12-06,0.01512025346937443,4,21706.5,3.75,15
Kina,2017-12-07,0.008541150946172697,1,28584.0,7.0,7
Kina,2017-12-08,-0.10914456646377214,3,18731.0,3.0,9
Kina,2017-12-09,-1.364003272934826,1,0.0,1.0,1
Kina,2017-12-10,0.011204998093589113,5,14806.8,2.6,13
Kina,2017-12-11,0.0629390880751368,3,26193.666666666668,3.6666666666666665,11
Kina,2017-12-12,0.3060537176891741,2,31167.5,4.0,8
Kina,2017-12-13,0.01351615531534985,2,8863.5,1.5,3
Kina,2017-12-16,-0.02420851875416048,1,21100.0,4.0,4
Kina,2017-12-17,0.5411305715139517,2,29003.5,4.5,9
Kina,2017-12-18,-0.007057876573603389,7,11742.142857142857,2.0,14
Kina,2017-12-19,-0.9139243391014609,1,898.0,1.0,1
Kina,2017-12-20,-0.10150660282129408,6,14713.0,2.6666666666666665,16
Kina,2017-12-21,0.10044689905832856,3,26986.333333333332,4.0,12
Kina,2017-12-22,0.21501974611067176,1,47786.0,6.0,6
Kina,2017-12-23,-0.28699905361109324,3,5520.666666666667,1.3333333333333333,4
Kina,2017-12-25,0.26073723630276796,6,16844.833333333332,2.6666666666666665,16
Kina,2017-12-26,0.0020015776534413896,4,22241.75,3.75,15
Kina,2017-12-27,-0.16703249878682697,2,13457.5,2.5,5
Kina,2017-12-30,-0.34989141790747313,1,2535.0,1.0,1
Kina,2017-12-31,0.04117094170579443,4,22830.0,4.25,17
Kina,2018-01-01,0.49146678035946445,2,38136.5,5.5,11
Kina,2018-01-02,-0.11814331746029831,4,13950.75,1.75,7
Kina,2018-01-05,0.0016067757671841322,1,23620.0,4.0,4
Kina,2018-01-06,-0.1561850527278768,1,23794.0,2.0,2
Kina,2018-01-09,0.04924127673128987,3,24078.333333333332,3.3333333333333335,10
Kina,2018-01-10,-0.21615107536163225,1,3172.0,1.0,1
Kina,2018-01-11,0.2736211371661046,1,54416.0,6.0,6
Kina,2018-01-12,0.19200194463410186,5,14443.2,2.4,12
Kina,2018-01-13,0.007047120085821952,1,1071.0,1.0,1
Kina,2018-01-14,-0.0945319369637831,3,25026.0,2.6666666666666665,8
Kina,2018-01-15,0.09552703992884942,3,22983.333333333332,4.333333333333333,13
Kina,2018-01-18,-0.014922172758234886,1,994.0,1.0,1
Kina,2018-01-20,-0.004103411524191951,1,22210.0,4.0,4
Kina,2018-01-22,-0.13530333030448208,1,16613.0,1.0,1
Kina,2018-01-24,-0.0076798318740769035,2,31023.5,3.0,6
Kina,2018-01-29,-0.1887239054548682,4,8125.75,1.25,5
Kina,2018-02-01,-0.09655144432323702,4,10553.25,2.5,10
Kina,2018-02-03,0.2599605331413329,4,12800.0,2.25,9
Kina,2018-02-04,0.024968306154818265,1,32300.0,3.0,3
Kina,2018-02-05,0.42493670120172883,2,31951.0,4.5,9
Kina,2018-02-08,0.02398709988720209,3,24731.666666666668,3.3333333333333335,10
Kina,2018-02-09,-0.05109433288721199,1,25018.0,4.0,4
Kina,2018-02-11,0.014442815570016162,3,13761.0,3.0,9
Kina,2018-02-13,0.10496656341801501,6,17938.166666666668,2.8333333333333335,17
Kina,2018-02-14,0.004101806069484333,3,15741.333333333334,2.3333333333333335,7
Kina,2018-02-16,-0.13104172710984852,3,8702.333333333334,1.3333333333333333,4
Kina,2018-02-18,-0.1456968673045317,1,7854.0,3.0,3
Kina,2018-02-19,-0.6529228412667224,3,1691.3333333333333,1.6666666666666667,5
Kina,2018-02-21,-0.04284512155322488,2,4321.5,1.5,3
Kina,2018-02-23,0.028039019659458354,5,16832.4,2.8,14
Kina,2018-02-24,-0.008968363792424227,1,21869.0,4.0,4
Kina,2018-02-26,-0.010378773579314158,2,17236.5,4.0,8
Kina,2018-03-01,0.13853253647183492,4,14112.75,2.5,10
Kina,2018-03-04,0.002512825435977126,1,1113.0,1.0,1
Kina,2018-03-05,0.014850108210917425,4,16414.0,2.25,9
Kina,2018-03-06,-0.007988842772569171,1,25986.0,4.0,4
Kina,2018-03-08,-0.1881004643281662,1,5323.0,2.0,2
Kina,2018-03-09,-0.012608437375326709,1,1045.0,1.0,1
Kina,2018-03-10,0.0001747424235865738,6,17354.5,2.8333333333333335,17
Kina,2018-03-11,0.1043408170611033,3,23415.0,4.333333333333333,13
Kina,2018-03-12,0.31594932328038716,1,60510.0,6.0,6
Kina,2018-03-13,-0.21399822533560722,6,9538.666666666666,2.0,12
Kina,2018-03-16,0.021951966053693005,1,32365.0,4.0,4
Kina,2018-03-21,0.021323471717761278,4,23397.5,4.0,16
Kina,2018-03-22,-0.03117001558065345,2,21090.5,1.5,3
Kina,2018-03-23,-0.24112609893107956,2,23413.5,4.0,8
Kina,2018-03-25,0.009963002266969763,7,13509.0,2.0,14
Kina,2018-03-26,-0.3875107806275527,3,16433.0,1.6666666666666667,5
Kina,2018-03-27,0.41044672445721275,1,59488.0,6.0,6
Kina,2018-03-28,-0.09323547361643256,2,10464.0,2.0,4
Kina,2018-03-30,-0.27031944482958387,2,8821.0,1.0,2
Kina,2018-04-01,0.09292710460800259,2,49114.0,7.0,14
Kina,2018-04-02,0.005223027880114676,3,6243.666666666667,1.6666666666666667,5
Kina,2018-04-03,0.011093668535775621,1,1379.0,1.0,1
Kina,2018-04-04,0.29887707603295566,4,10154.5,2.0,8
Kina,2018-04-05,-0.04472215180519313,2,9464.0,1.0,2
Kina,2018-04-06,-0.3151520830880088,1,12157.0,1.0,1
Kina,2018-04-07,0.033987835747738414,5,11482.2,2.4,12
Kina,2018-04-08,-0.08401491435006445,1,906.0,1.0,1
Kina,2018-04-09,0.05022634539500103,6,16381.833333333334,2.8333333333333335,17
Kina,2018-04-10,0.09270598691040927,3,12803.333333333334,2.3333333333333335,7
Kina,2018-04-11,0.09497383802648765,2,38891.0,5.5,11
Kina,2018-04-12,0.01937015291326446,2,5073.5,1.5,3
Kina,2018-04-15,0.009736542766016676,1,35548.0,4.0,4
Kina,2018-04-17,0.003117941200621003,6,10070.166666666666,2.1666666666666665,13
Kina,2018-04-19,-0.05075033162057853,7,14566.57142857143,2.5714285714285716,18
Kina,2018-04-20,-0.008345560418445341,2,25592.0,3.0,6
Kina,2018-04-24,-0.1367723935123462,2,5303.0,1.0,2
Kina,2018-04-25,0.004310737067734394,1,34798.0,4.0,4
